	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_criterion	param_max_depth	param_max_features	param_min_samples_split	param_n_estimators	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	mean_test_score	std_test_score	rank_test_score	split0_train_score	split1_train_score	split2_train_score	split3_train_score	split4_train_score	split5_train_score	split6_train_score	split7_train_score	split8_train_score	split9_train_score	mean_train_score	std_train_score	Iteration
0	1.3239547252655028	0.03223293890563394	0.04610416889190674	0.0039415278064465755	gini	60		3	1700	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
1	1.4625303030014039	0.02620469140504801	0.052710676193237306	0.007367735980270499	gini	60		3	1850	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
2	1.578529691696167	0.027833799376775416	0.05367293357849121	0.004247287078521008	gini	60		3	2000	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
3	1.3414402961730958	0.04217131323344836	0.04917201995849609	0.004661741889698351	gini	60		2	1700	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
4	1.450589942932129	0.02275237106773459	0.049936747550964354	0.003856075484348737	gini	60		2	1850	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
5	1.571714162826538	0.03271113529601652	0.053176140785217284	0.005431651976422297	gini	60		2	2000	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
6	1.3364639043807984	0.030711978430084212	0.04867861270904541	0.0048457716508983895	gini	60		2	1700	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
7	1.4475801706314086	0.03759024313854005	0.05004570484161377	0.004600194815510458	gini	60		2	1850	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
8	1.6017483949661255	0.04668895109318874	0.05956323146820068	0.009183275333506996	gini	60		2	2000	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
9	1.375776720046997	0.08631528668986917	0.055794286727905276	0.013014382756361551	gini	60	0.25	3	1700	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
10	1.648814868927002	0.09678275847748376	0.06384155750274659	0.0177124221419656	gini	60	0.25	3	1850	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
11	1.7193363904953003	0.12991317743062275	0.05761423110961914	0.00804242867559786	gini	60	0.25	3	2000	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
12	1.4657662153244018	0.04801920221177789	0.044565868377685544	0.004183267357743844	gini	60	0.25	2	1700	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
13	1.5792081356048584	0.07280407665305508	0.051395845413208005	0.0064332883535164935	gini	60	0.25	2	1850	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
14	1.592169165611267	0.08329349576367792	0.06000070571899414	0.0068805938007964465	gini	60	0.25	2	2000	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
15	1.3667870998382567	0.023527057601055966	0.04865243434906006	0.004501803495594734	gini	60	0.25	2	1700	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
16	1.4689265966415406	0.054252994388150816	0.05522966384887695	0.010630094622101066	gini	60	0.25	2	1850	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
17	1.5805206060409547	0.03933105650138942	0.055140113830566405	0.005458290987913853	gini	60	0.25	2	2000	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
18	1.3737072229385376	0.033631275975726266	0.045435619354248044	0.0029452567839405243	gini	35		3	1700	{'criterion': 'gini', 'max_depth': 35, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
19	1.4942710399627686	0.038432870661994814	0.05563445091247558	0.006915433570712331	gini	35		3	1850	{'criterion': 'gini', 'max_depth': 35, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
20	1.8153664112091064	0.08098472372755344	0.05694479942321777	0.008814546233788259	gini	35		3	2000	{'criterion': 'gini', 'max_depth': 35, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
21	1.3496203899383545	0.024135291940260827	0.046588706970214847	0.004980484444358511	gini	35		2	1700	{'criterion': 'gini', 'max_depth': 35, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
22	1.543712282180786	0.04561404949035618	0.051518797874450684	0.008579107888018597	gini	35		2	1850	{'criterion': 'gini', 'max_depth': 35, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
23	1.6144279003143311	0.02770821599560035	0.05458190441131592	0.005207648380096787	gini	35		2	2000	{'criterion': 'gini', 'max_depth': 35, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
24	1.3573130369186401	0.021927854458082697	0.04974131584167481	0.014277839908277275	gini	35		2	1700	{'criterion': 'gini', 'max_depth': 35, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
25	1.481987714767456	0.03980438229549856	0.05309615135192871	0.004836126261070612	gini	35		2	1850	{'criterion': 'gini', 'max_depth': 35, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
26	1.6122785329818725	0.032492273311251464	0.05658459663391113	0.006777496828810012	gini	35		2	2000	{'criterion': 'gini', 'max_depth': 35, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
27	1.4236426830291748	0.06151137710610009	0.05315585136413574	0.012747899629221222	gini	35	0.25	3	1700	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
28	1.5317251205444335	0.06378018276471546	0.05027248859405518	0.005019904070131437	gini	35	0.25	3	1850	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
29	1.5601998090744018	0.015426567873973656	0.05615191459655762	0.003279384933103964	gini	35	0.25	3	2000	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
30	1.3224222183227539	0.015248095394696693	0.04610996246337891	0.0003170312692044401	gini	35	0.25	2	1700	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
31	1.4145719051361083	0.020957031443683414	0.055236434936523436	0.00958605979133067	gini	35	0.25	2	1850	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
32	1.539711308479309	0.03558264613993497	0.0538482666015625	0.0027295756759765184	gini	35	0.25	2	2000	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
33	1.2986141681671142	0.03305715192632174	0.047564458847045896	0.0052350718479103504	gini	35	0.25	2	1700	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
34	1.4220446825027466	0.027521188988677184	0.05427460670471192	0.0042479415847342635	gini	35	0.25	2	1850	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
35	1.6151952743530273	0.036101158384359566	0.05650284290313721	0.004724129732721588	gini	35	0.25	2	2000	{'criterion': 'gini', 'max_depth': 35, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
36	1.3367198944091796	0.02341317263298288	0.047293567657470705	0.00578438712392559	gini	10		3	1700	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
37	1.4697465181350708	0.0478606661454005	0.05291132926940918	0.009836081790116458	gini	10		3	1850	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
38	1.6084458351135253	0.03740108420294442	0.052321791648864746	0.0057013927871253575	gini	10		3	2000	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
39	1.3572980403900146	0.033954808254925285	0.04643228054046631	0.0033320853900656463	gini	10		2	1700	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
40	1.4705082416534423	0.018065314387656004	0.0507333517074585	0.005729077703861945	gini	10		2	1850	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
41	1.5769053459167481	0.05031472334579416	0.0520263671875	0.004567767484297432	gini	10		2	2000	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
42	1.3942260980606078	0.08183380509035411	0.054131174087524415	0.008659326832650421	gini	10		2	1700	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
43	1.4928494453430177	0.057206058819314176	0.05094554424285889	0.0050765600443053015	gini	10		2	1850	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
44	1.5563444375991822	0.03280667606778865	0.05541770458221436	0.00510388441593591	gini	10		2	2000	{'criterion': 'gini', 'max_depth': 10, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
45	1.334324336051941	0.033277581926029316	0.04733207225799561	0.01143412716461546	gini	10	0.25	3	1700	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
46	1.4509650945663453	0.049529130020968586	0.049718260765075684	0.0032686721905743265	gini	10	0.25	3	1850	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
47	1.5486286878585815	0.04460995298391143	0.05444357395172119	0.0035045966750056586	gini	10	0.25	3	2000	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
48	1.3112134695053101	0.03274767812076155	0.04630467891693115	0.002008491803201672	gini	10	0.25	2	1700	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
49	1.4116889476776122	0.03955249598280948	0.05327441692352295	0.003897853352653528	gini	10	0.25	2	1850	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
50	1.5271170377731322	0.03514375181055961	0.05849637985229492	0.01229665600763626	gini	10	0.25	2	2000	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
51	1.3031949043273925	0.059925625453574834	0.04708874225616455	0.004375623502822991	gini	10	0.25	2	1700	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
52	1.4203197717666627	0.03188339048555778	0.049657011032104494	0.0029792241607899416	gini	10	0.25	2	1850	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
53	1.4691943645477294	0.07774227596164357	0.04791746139526367	0.003940559954166895	gini	10	0.25	2	2000	{'criterion': 'gini', 'max_depth': 10, 'max_features': 0.25, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0
0	1.3393217086791993	0.0396867898085966	0.04629638195037842	0.004979954652408623	gini	60		3	1700	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
1	1.5144630670547485	0.03508777802671768	0.05314157009124756	0.0035960655640612012	gini	60		3	1850	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
2	1.6155490398406982	0.02352613321085236	0.05348649024963379	0.006745540946231431	gini	60		3	2000	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 3, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
3	1.3452840566635131	0.0329245883736554	0.04444882869720459	0.004000454886184851	gini	60		2	1700	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
4	1.4812798976898194	0.02806958439957313	0.048363018035888675	0.005845798432284368	gini	60		2	1850	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
5	1.5917984008789063	0.06248671999488025	0.05370032787322998	0.005844891682494942	gini	60		2	2000	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
6	1.3741142749786377	0.05172680276494883	0.04990153312683106	0.009713080526304896	gini	60		2	1700	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
7	1.4973870754241942	0.04754677070905273	0.05121259689331055	0.0056595337890177405	gini	60		2	1850	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
8	1.6352572441101074	0.04920364658175337	0.06011030673980713	0.01759685636308194	gini	60		2	2000	{'criterion': 'gini', 'max_depth': 60, 'max_features': None, 'min_samples_split': 2, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
9	1.332377815246582	0.042115660757780726	0.04585587978363037	0.005975170236470012	gini	60	0.25	3	1700	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 1700}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
10	1.4496435165405273	0.03173235918419117	0.052953124046325684	0.00790551010348651	gini	60	0.25	3	1850	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 1850}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
11	1.5502451419830323	0.050869813006664426	0.05807228088378906	0.006105060612632355	gini	60	0.25	3	2000	{'criterion': 'gini', 'max_depth': 60, 'max_features': 0.25, 'min_samples_split': 3, 'n_estimators': 2000}	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1
